id,song,festival
138,Lester Young - Prisoner Of Love,0.021251
565,Alison Krauss - Don't Follow Me,0.021199
35,Ella Fitzgerald - Guilty,0.021017
516,Sonny Rollins - Moritat (Mack The Knife),0.02097
1783,The Dubs - Chapel Of Dreams,0.020837
15,Freddie Jackson - You Are My Lady,0.020653
518,Sonny Rollins - Paradox,0.020652
517,Sonny Rollins - On A Slow Boat To China,0.02039
171,"Rachmaninov, Sergey - Moments Musicaux (6) For Piano, Op. 16",0.020382
1170,Cal Tjader - Mambo In Miami,0.020351
40,Ella Fitzgerald - These Foolish Things,0.020001
1527,"Marvin Gaye - Got To Give It Up, Part 1 ( Live)",0.01985
1823,Roger - I Want To Be Your Man,0.019813
1245,Houston Person - Two Rb's,0.019778
1804,Jim Henry+Brooks Williams - Malted Milk,0.019652
1592,System F - Out Of The Blue,0.019642
1492,ABORTED - Clinical Colostomy,0.019641
449,Arrested Development - People Everyday (Reprise),0.019507
315,Daevid Allen - Untitled,0.019425
1802,Jim Henry+Brooks Williams - Angie,0.01939
1244,Midnight Star - No Parking,0.019386
1525,Marvin Gaye - How Sweet It Is (To Be Loved By You),0.019037
1341,The Beatles - Run For Your Life,0.019
356,James P. Johnson - What Is This Thing Called Love,0.018992
548,Liz Story (Holiday) - O Thou Joyful Day - O Little Town of Bethlehem,0.018755
87,Christmas Cookies (Holiday) - The Christmas Song,0.018611
1282,Ratt - Slip Of The Lip,0.01847
1828,Allure - Rejected,0.018431
1314,Lee Morgan - Hocus Pocus,0.018417
1678,Doc Watson - Jimmy's Texas Blues (Live),0.018338
914,Dan Crary - Lime Rock,0.01824
535,John Hammond - Little Rain Falling,0.01821
991,Various Artists? 50 Most Loved Christmas Carols (Holiday) - In The Bleak Midwinter,0.018202
38,Ella Fitzgerald - Mood Indigo,0.017971
1760,Lefty Frizzell - Always Late With Your Kisses,0.017956
992,"Various Artists? 50 Most Loved Christmas Carols (Holiday) - Lo, How A Rose E'er Blooming",0.017854
1248,"Will Bradley & His Orchestra - When You And I Were Young, Maggie",0.01785
1436,Eric Harringer & John Paul Lacey - Morning Dew,0.017701
670,Jack Jones - Somewhere My Love,0.017639
177,"Rachmaninov, Sergey - The Isle of the Dead, symphonic poem, Op. 29",0.017551
1147,"Raina Rose - Evergreen House, 2nd Floor",0.017514
509,Tim Sparks - Trap Hill Breakdown,0.017488
1547,Toots & The Maytals - 54-56 Was My Number,0.017475
319,Jimmy Cliff - Look At The Mountains,0.017375
107,Alexander O'Neal (Holiday) - The Christmas Song (Chestnuts Roasting On An Open Fire),0.017291
1298,The Gene Harris Quartet - The Song Is Ended,0.017148
1518,Furry Lewis - Falling Down Blues,0.017146
471,Benny Carter - Laura,0.016988
1618,Public Enemy - Fight The Power,0.016826
1501,Kai Winding - Doodlin',0.016744
1413,The Rolling Stones - Complicated,0.016704
1376,Bunny Berigan - The Buzzard,0.016696
1863,"The Dukes Of Dixieland - Sunrise, Sunset",0.01669
63,Leroy Carr - My Woman's Gone Wrong,0.016636
1538,The Association - Windy,0.016598
702,Chris Bocast - Quantum Entanglement,0.016571
1353,James Brown - Funky President,0.016559
1770,David Grisman & Tony Rice - Grandfather's Clock,0.016537
595,"Boyce, William - Trio Sonata No. 9 In C Major",0.016314
1541,Tommy Flanagan - Rough Ridin',0.016267
1768,David Grisman & Tony Rice - Swing '42,0.016203
310,Binary Finary - 1999,0.016192
856,Corciolli - Work (Water),0.016149
364,Laurence Juber (Holiday) - Away In A Manger,0.016147
913,Dan Crary - Lady's Fantasy,0.016051
835,Teddy Wilson - In The Mood,0.016029
347,Joe Jackson - Baby Stick Around,0.015958
343,Chick Corea Elektric Band - Passage,0.015889
1827,Clint Mansell & Kronos Quartet - Lux Aeterna,0.015887
1107,"Verdi, Giuseppe - Il Trovatore, Opera",0.015811
159,"Strauss, Richard - Der Rosenkavalier, Opera, Op. 59 (TrV 227)",0.015723
156,Justin Hinds & The Dominoes - Carry Go Bring Come (Ska Version),0.015702
366,Laurence Juber (Holiday) - Good King Wenceslaus,0.015564
1101,Robert Henke - Signal To Noise II,0.015557
1306,Digital Underground - Same Song,0.015547
587,Kenny G - G-Bop,0.015461
1180,Don Ross - Give Me Seven Reasons,0.015234
885,Toshiko Akiyoshi - 52nd St. Theme,0.015152
111,Robert Johnson - Walkin' Blues,0.015101
1392,Will Ackerman (Holiday) - Emmanuel,0.014833
1411,Liquid Mind - Zero Degrees Zero,0.014784
165,"Rachmaninov, Sergey - Piano Concerto No. 1 In F Sharp Minor, Op. 1",0.014743
240,Jerry Bergonzi - Outhouse,0.014738
1276,Kitty Kallen - Little Things Mean A Lot,0.014555
1761,Lefty Frizzell - My Rough And Rowdy Ways,0.014484
61,"Funck, David - Suite In D",0.014376
377,Junior Mance Trio - Smokey Blues (Live),0.014365
910,Dan Crary - Tom & Jerry,0.014343
41,Ella Fitzgerald - Desafinado (Slightly Out Of Tune),0.014272
679,Tex Atchison - Tennessee Hound Dog,0.014146
1750,Frank Foster - John R. And Garfield,0.014002
1677,Doc Watson - Billy In The Low Ground (Live),0.013961
1339,The Beatles - If I Needed Someone,0.013883
1156,Creative Music Services Musicians (Holiday) - O Christmas Tree,0.013837
112,Robert Johnson - Traveling Riverside Blues,0.013807
1681,Doc Watson - Spike Driver Blues,0.013713
700,Booker Ervin - Lynn's Tune,0.013709
805,Ralph Stanley & The Clinch Mountain Boys - Pretty Polly,0.0137
1072,Garfield Akers - Cottonfield Blues Part 1,0.013676
277,Otis Spann - I'm Ready,0.013665
911,Dan Crary - Amsterdance,0.013514
1207,Pete Fountain - While We Danced At The Mardi Gras,0.013483
4,Deuter - Nada Himalaya 2,0.013397
1599,Milt Jackson - Enigma,0.013394
37,Ella Fitzgerald - It's Only A Paper Moon,0.013387
839,Teddy Wilson - King Porter Stomp,0.01337
265,Antonio Carlos Jobim - The Girl From Ipanema,0.013361
233,Vendredi 13 - Frequency 7,0.013353
519,Sonny Rollins - Pent Up House,0.013296
1384,Sade - Paradise,0.013206
589,Mickey Hart & Zakir Hussain - Dances With Wood,0.013189
166,"Rachmaninov, Sergey - Piano Concerto No. 2 In C Minor, Op. 18",0.01311
1200,Tommy Johnson - Maggie Campbell,0.013088
7,Deuter - Earthlight,0.012903
1729,Charlie Lincoln - Depot Blues,0.012658
1379,Gordon Bok - Sailor's Carol,0.012624
886,Mice Parade - Circle None,0.012605
978,"Lucky Thompson - Take The ""A"" Train",0.012339
1769,David Grisman & Tony Rice - The Prisoner's Waltz,0.012295
525,Jean-Luc Ponty - Eulogy To Oscar Romero,0.012197
162,"Strauss, Richard - Macbeth, Tone Poem For Orchestra, Op. 23 (TrV 163)",0.012142
408,Mojo Nixon and the Toadliquors (Holiday) - Boogie Woogie Santa Claus,0.012036
984,Paul Bley - Time On My Hands,0.012022
1516,Furry Lewis - Baby You Don't Want Me,0.011965
1805,Jim Henry+Brooks Williams - On The Rollin' Sea,0.011675
462,Flip Phillips - Dream A Little Dream Of Me,0.011664
1512,Furry Lewis - Long Tall Gal Blues,0.011467
1206,Pete Fountain - The Darktown Strutters' Ball,0.01126
1451,"Mahler, Gustav - Symphony No. 5 in C sharp minor",0.011103
1511,Furry Lewis - Goin' To Kansas City,0.011092
1009,"Boccherini, Luigi - Symphony In D Major, G. 509 (Op. 35?1)",0.010987
1667,SubtractiveLAD - My Quadrant,0.01083
1058,Brian Eno - Neroli,0.010773
522,Sonny Rollins - There Are Such Things,0.010739
1733,Cedar Walton Trio - I Mean You,0.010721
367,Laurence Juber (Holiday) - Prelude & Silent Night,0.010719
441,Bob Brookmeyer - Skylark,0.01059
1438,Eric Clapton & Duane Allman - Mean Old World,0.010556
1330,The Beatles - Michelle,0.010388
1256,Prince - Kiss,0.010374
1204,Pete Fountain - Someday Sweetheart,0.010319
1171,Cal Tjader - Stardust,0.010316
292,Josh White - New Milk Cow Blues,0.010311
1554,Toots & The Maytals - Time Tough,0.0102
966,Skafish (Holiday) - Joy To The World,0.010191
259,Antonio Carlos Jobim - Amor Em Paz (Once I Loved),0.010081
803,Ralph Stanley & The Clinch Mountain Boys - Man Of Constant Sorrow,0.009895
996,Bill Connors - It Be FM,0.009859
1234,Clifford Brown - Donna Lee (live),0.009852
549,Lone Ranger - Collie Rock,0.009839
1188,Lee Sykes - Lock Jaw,0.009817
796,Fats Waller (Holiday) - Winter Weather,0.009491
1441,"Dittersdorf, Karl Ditters von - Symphony After Ovid's ""Metamorphoses"" No. 4 In F Major (""Die Rettung Der Andromeda Durch Perseus"")",0.009427
1236,Clifford Brown - Love Is A Many Splendored Thing,0.009352
1713,Z-Ro - Mo City Don (Freestyle),0.009336
1018,"Boccherini, Luigi - Quintet For Guitar & Strings In D Major (""Fandango""), G. 448 (Arrangement Of String Quintets, G. 270 & 341)",0.009314
887,Little Walter - Bad Acting Woman,0.009268
1006,"Boccherini, Luigi - Symphony In E Flat Major, G. 510 (Op. 35?2)",0.009232
1258,Prince - Let's Work,0.009229
993,Various Artists? 50 Most Loved Christmas Carols (Holiday) - While Sherherds Watched Their Flocks,0.009189
418,Lorie Line - Faith Of Our Fathers,0.00898
771,John R. Burr - For The Asking,0.008975
176,"Rachmaninov, Sergey - Symphony No. 2 in E minor, Op. 27",0.008938
1382,"Eddie ""Lockjaw"" Davis - Trane Whistle",0.008897
472,Benny Carter - Long Ago And Far Away,0.008861
301,Maynard Ferguson - The Wailing Boat (Live),0.008806
476,Cannonball Adderley - Autumn Leaves,0.008768
1,Jon Schmidt - Passages,0.008638
563,Alison Krauss - Foolish Heart,0.008614
1510,"Furry Lewis - Furry's Rag (Take Your Time, Baby)",0.008538
1773,David Grisman & Tony Rice - Song For Two Pamelas,0.008478
260,Antonio Carlos Jobim - Insensatez (How Insensitive),0.008421
990,Rogue Wave - Perfect,0.008411
639,Dean Martin - Memories Are Made Of This,0.008365
506,Stars Of The Lid - A Meaningful Moment Through A Meaning(Less) Process,0.008339
838,Teddy Wilson - Flyin' Home,0.008313
294,Josh White - Trouble,0.008264
985,"Beck, Ignaz, Franz - Overture (Sinfonia) In G Minor, Op. 1?1 (Callen 1)",0.008221
463,Anita Ward - Ring My Bell,0.008194
477,Cannonball Adderley - You' re A Weaver Of Dreams,0.008165
1377,Gordon Bok - Herring Croon,0.008146
76,"Schumann, Robert - Piano Concerto in A minor, Op. 54",0.008107
1324,The Beatles - Within You Without You,0.007962
1772,David Grisman & Tony Rice - O Solo Mio,0.007937
609,"Chopin, Fryderyk - Nocturnes (2) for piano, Op. 48, CT. 120-121",0.007861
1675,Doc Watson - Liitle Orphan Girl (Live),0.007852
1238,Mose Andrews - Ten Pound Hammer,0.007836
1749,Explosions In The Sky - A Slow Dance,0.007794
331,George Michael - Praying For Time,0.007738
291,Josh White - Jesus Gonna Make Up My Dying Bed,0.007716
1513,Furry Lewis - Mistreatin' Mama,0.007616
406,"Morricone, Ennio - Giuseppe Tornatore Suite",0.007615
1378,Gordon Bok - Jericho,0.007588
673,Steve Lacy - Alone Together,0.007478
836,Teddy Wilson - Body And Soul,0.007436
1161,Robin Bullock - Rigler's March-Rex's Rambles,0.0074
1754,Todd Collins (Holiday) - Angels We Have Heard On High,0.007387
1514,Furry Lewis - This Time Tomorrow,0.00735
1517,Furry Lewis - Big Chief Blues,0.00728
10,Deuter - Waves Of Light,0.00728
110,Robert Johnson - Last Fair Deal Gone Down,0.007267
318,Benny Page - Neck Breaker,0.007197
1172,Fairfield Four - How I Got Over,0.007124
482,Butch Thompson (Holiday) - We Three Kings,0.007084
322,Hilary Stagg - Spirit Dancers,0.007079
1367,"The Cambridge Singers & Orchestra (Holiday) - Good Christian Men, Rejoice",0.007068
1787,Markus Reuter - Read Aloud In Cold Blood,0.00698
1041,"Boccherini, Luigi - Symphony In D Minor, G. 522 (Op. 45)",0.006895
266,Antonio Carlos Jobim - Vivo Sonhando,0.006894
1452,"Mahler, Gustav - Symphony No. 6 in A minor (""Tragic"")",0.006826
1684,Doc Watson - Eastbound Train (Live),0.006771
1440,"Dittersdorf, Karl Ditters von - Symphony After Ovid's ""Metamorphoses"" No. 1 In C Major (""Die Vier Weltalter"")",0.006736
147,Paul Horn - Now Hear This,0.006722
109,Robert Johnson - I Believe I'll Dust My Broom,0.006598
5,Deuter - Sea And Silence,0.006362
701,Chris Bocast - Hearts' Rest,0.006358
537,Dan Gibson - The Fallen Leaves,0.006328
935,Wes Montgomery - Full House (Live),0.006158
1197,Tommy Johnson - Big Fat Mama Blues,0.006034
1673,Jimmy Forrest - By The River Sainte Marie,0.006007
1199,Tommy Johnson - Lonesome Home Blues (Take 2),0.005975
480,Butch Thompson (Holiday) - God Rest Ye Merry Gentlemen,0.005917
908,Branford Marsalis - Swingin' At The Haven,0.005825
507,Stars Of The Lid - Even If You're Never Awake,0.00582
1540,Tommy Flanagan - While You Are Gone,0.005808
1442,"Dittersdorf, Karl Ditters von - Concerto For Harp, 2 Oboes, 2 Horns & Stringorchestra In A Major",0.005757
1402,Liquid Mind - In The Stillness,0.005618
175,"Rachmaninov, Sergey - Symphony No. 1 in D minor, Op. 13 (lost; reconstructed from piano duets and orch. fragments)",0.00557
834,Teddy Wilson - I've Got A Crush On You,0.005488
1224,"Cherubini, Luigi - Requiem No.2, For Male Chorus & Orchestra In D Minor",0.005455
1609,Ben Webster - Tenderly,0.005349
1788,Markus Reuter - The Increase Of Faith,0.005331
1637,Donald Byrd & Doug Watkins - If I Love Again,0.005258
1293,Loreena McKennitt (Holiday) - The Stockford Carol,0.005256
1774,Howard Roberts - Watermelon Man,0.005155
100,Deepak Chopra & Adam Plack - Serenity,0.00513
174,"Rachmaninov, Sergey - Symphonic Dances, for orchestra (or 2 pianos), Op. 45",0.005104
1022,"Boccherini, Luigi - Sonata for cello & continuo in C major, G. 17",0.00506
496,Mahalia Jackson - Trouble Of The World,0.00499
1035,"Boccherini, Luigi - Symphony In D Major, G. 503 (Op. 12?1)",0.004979
1608,Ben Webster - Someone To Watch Over Me,0.004913
0,Jon Schmidt - Night Song,0.004909
631,"Couperin, Francois - L'Espagnole (La Visionnaire), For 2 Violins & Continuo (Les Nations)",0.004857
532,Kokomo Arnold - Milk Cow Blues,0.004848
1039,"Boccherini, Luigi - Symphony In C Major, G. 495 (Op. 21?3)",0.004806
732,Gene Ammons - My Romance,0.004799
374,Robert Shaw Chorale (Holiday) - Carol Of The Bells ? Deck The Halls,0.004513
722,"Faure, Gabriel - Sonata For Cello & Piano No. 2 In G Minor, Op. 117",0.004432
1246,Tim O'Brien - Johnny Don't Get Drunk ? Rye Straw,0.00443
1299,The Gene Harris Quartet - Sweet And Lovely,0.004272
538,Dan Gibson - Adventureous Spirit,0.004193
986,"Beck, Ignaz, Franz - Overture (Sinfonia) In G Major, Op. 1?5 (Callen 5)",0.004131
8,Deuter - Yellow Mandala,0.004089
759,"Berwald, Franz - Symphony No. 2 In D, ""Sinfonie Capricieuse""",0.004051
417,Lorie Line - Think Of Me,0.004044
1007,"Boccherini, Luigi - Cello Concerto In C Major, G. 573",0.004042
610,"Chopin, Fryderyk - Nocturnes (3) For Piano, Op. 9, Ct. 108-110",0.003932
1183,"Yolanda Kondonassis (Holiday) - Bring A Torch, Jeannette, Isabella",0.003931
936,Wes Montgomery - If I Should Lose You (Take 2-Alternate),0.003914
1031,"Boccherini, Luigi - Symphony In A Major, G. 498 (Op. 21?6)",0.003912
169,"Rachmaninov, Sergey - Rhapsody On A Theme Of Paganini (Introduction And 24 Variations), In A Minor For Piano & Orchestra, Op. 43",0.003896
1061,Brian Eno - An Ending (Ascent),0.003856
1602,Milt Jackson - Sweet And Lovely,0.003824
11,Deuter - Empty Shore,0.003751
1748,Tom Rush - Mole's Moan,0.003744
79,"Schumann, Robert - Cello Concerto in A minor, Op. 129",0.003705
773,"Baguer, Carlos - Symphony No. 18 In B Flat Major",0.003687
1110,"Verdi, Giuseppe - La Traviata, Opera",0.003665
1300,The Time - Jungle Love,0.003659
594,"Boyce, William - Trio Sonata No. 6 In B Flat Major",0.003616
1073,Bill Evans & Jim Hall - I Hear A Rhapsody,0.003577
671,Scott Solter - Desert Trains,0.003498
1037,"Boccherini, Luigi - Symphony In E Flat Major, G. 513 (Op. 35?5)",0.003485
1020,"Boccherini, Luigi - Quintet For Guitar & Strings In E Minor, G. 451 (arrangement Piano Quintet, G. 407)",0.003389
1267,Jennifer Haines (Holiday) - Cantique De Noel (O Holy Night),0.003384
1010,"Boccherini, Luigi - Cello Concerto In A Major, G. 475",0.00338
1212,"Jim Taylor - Little Rose Is Gone, Billy In The Lowground",0.003174
287,The Sons Of The West - Panhandle Shuffle,0.003156
1682,Doc Watson - Down In The Valley To Pray,0.00308
1008,"Boccherini, Luigi - Symphony In C Major, G. 505 (Op. 12?3)",0.003064
132,"Rosetti, Antonio - Symphony In G Major, A 40?K 1 No 22",0.00303
772,"Baguer, Carlos - Symphony No. 13 In E Flat Major",0.00301
1027,"Boccherini, Luigi - String Quartet In E Minor, G. 202 (Op. 32?2)",0.002998
311,Westbam - Elektronische Tanzmusik,0.002934
1034,"Boccherini, Luigi - Symphony In D Major, G. 496 (Op. 21?4)",0.002883
88,Christmas Cookies (Holiday) - White Christmas,0.002779
1601,Milt Jackson - Namesake,0.002753
355,James P. Johnson - Keepin' Out Of Mischief Now,0.002728
113,Robert Johnson - I'm A Steady Rollin' Man,0.00266
102,"Bing Crosby - It's Been A Long, Long Time",0.002536
160,"Strauss, Richard - Salome, opera, Op. 54 (TrV 215)",0.00253
1813,Sam Bush - Big Mon,0.002427
1223,"Cherubini, Luigi - Overtures",0.002368
1024,"Boccherini, Luigi - String Quartet In D Major, G. 165 (Op. 8?1)",0.002329
1494,Steve Roach & Robert Rich - Silk Ridge,0.002312
979,Bessie Smith (Holiday) - At The Christmas Ball,0.002277
262,Antonio Carlos Jobim - Agua De Beber,0.002256
1108,"Verdi, Giuseppe - Falstaff, Opera",0.002234
1017,"Boccherini, Luigi - Quintet For Guitar & Strings In C Major (""La Ritirada Di Madrid""), G. 453 (arrangement Of Piano Quintet, G. 409)",0.002226
972,Roni Size & Reprazent - Down,0.002215
1365,The Cambridge Singers & Orchestra (Holiday) - 'Twas In The Moon Of Winter Time,0.002173
481,Butch Thompson (Holiday) - Silent Night,0.002146
354,James P. Johnson - I've Got A Feeling I'm Falling,0.002136
719,"Faure, Gabriel - Impromptu for piano No. 3 in A flat major, Op. 34",0.002135
1112,"Verdi, Giuseppe - Macbeth, Opera",0.002133
1600,Milt Jackson - Little Girl Blue (Live),0.00211
1495,Steve Roach & Robert Rich - Going Inland,0.002092
232,Dave Swarbrick - Two Magicians,0.002056
593,"Boyce, William - Trio Sonata No. 4 In G Minor",0.001995
1109,"Verdi, Giuseppe - La Forza Del Destino, Opera",0.001992
77,"Schumann, Robert - Kreisleriana, 8 fantasies for piano, Op. 16",0.001942
3,Deuter - Coral Gardens,0.00194
1225,"Cherubini, Luigi - Symphony In D Major",0.001934
173,"Rachmaninov, Sergey - Preludes (13) For Piano, Op. 32",0.001843
255,"Mendelssohn, Fanny - String Quartet In E Flat Major",0.001843
612,"Chopin, Fryderyk - Piano Sonata No. 3 in B minor, Op. 58, CT. 203",0.001836
515,Sonny Rollins - Manhattan,0.001827
672,Dave Holland - Blue,0.001819
1060,Brian Eno - Stars,0.001769
1028,"Boccherini, Luigi - String Quartet In G Minor, G. 205 (Op. 32?5)",0.001684
1023,"Boccherini, Luigi - Sonata for cello & continuo in G major, G. 5 (Six Sonatas No. 3)",0.001663
1026,"Boccherini, Luigi - String Quartet In E Flat Major, G. 201 (Op. 32?1)",0.001659
1005,"Boccherini, Luigi - Symphony In A Major, G. 508 (Op. 12?6)",0.001647
13,Deuter - Black Velvet Flirt,0.001639
1598,Milt Jackson - Bags Of Blue (Live),0.001602
131,"Rosetti, Antonio - Symphony In C Major, A 9?K 1 No 21",0.001565
853,Corciolli - Children (Lake),0.001542
504,Stars Of The Lid - Broken Harbors? Part 1,0.001529
1059,Brian Eno - Zawinul ? Lava,0.001499
1025,"Boccherini, Luigi - String Quartet In D Major, G. 203 (Op. 32?3)",0.001459
130,"Rosetti, Antonio - Symphony In F Major, A 33?K 1 No 24",0.001458
1014,"Boccherini, Luigi - Cello Concerto In D Major, G. 483 (Op. 34)",0.00144
1013,"Boccherini, Luigi - Cello Concerto In D Major, G. 476",0.001426
558,"Mealli, Giovanni - Sonata For Violin & Continuo, Op. 3?6 (""La Sabbatina"")",0.00139
1021,"Boccherini, Luigi - Quintet For Guitar & Strings In G Major, G. 450 (Arrangement Of Quintet For Flute And Strings, G. 531 & String Quartet, G. 240)",0.001335
170,"Rachmaninov, Sergey - Etudes-tableaux, For Piano, Op. 33",0.001334
1016,"Boccherini, Luigi - Minuet in A major, arrangements (after String Quintet in E major, Op.11?5 [aka Op. 13?5], G. 275)",0.001312
1369,"Boieldieu, Francois-Adrien - Concerto For Harp & Orchestra In C, Op.77",0.001287
613,"Chopin, Fryderyk - Waltzes (3) for piano, Op. 70, CT. 217-219",0.001277
855,Corciolli - Mikhael (Angel Of Divine Protection),0.001214
1015,"Boccherini, Luigi - Cello Concerto In E Flat Major, G. 474",0.001213
9,Deuter - Earth Shadow,0.001197
1033,"Boccherini, Luigi - Symphony In C Minor, G. 519 (Op. 41)",0.001188
505,Stars Of The Lid - Gasfarming,0.001132
483,Butch Thompson (Holiday) - Ave Maria,0.001123
1019,"Boccherini, Luigi - Quintet For Guitar & Strings In D Minor, G. 445 (arrangement Of Piano Quintet, G. 416)",0.001076
1444,"Dittersdorf, Karl Ditters von - Sinfonia In A Major, (""Sinfonia Nazionale Nel Gusto Di Cinque Nazioni""), Grave A10",0.000954
1366,The Cambridge Singers & Orchestra (Holiday) - Angels We Have Heard On High,0.000938
1443,"Dittersdorf, Karl Ditters von - Divertimento Fur Violine, Viola Und Violoncello D Major",0.000937
774,"Baguer, Carlos - Symphony No. 16 In G Major",0.000937
633,"Couperin, Francois - In Lectulo Meo",0.000891
1032,"Boccherini, Luigi - Symphony In B Flat Major, G. 497 (Op. 21?5)",0.000888
1434,Eric Harringer & John Paul Lacey - Ageless,0.000882
1040,"Boccherini, Luigi - Symphony In D Major, G. 520 (Op. 42)",0.000876
161,"Strauss, Richard - Eine Alpensinfonie (An Alpine Symphony) For Orchestra, Op. 64 (TrV 233)",0.000866
419,Lorie Line - Norwegian Wood,0.000855
607,"Chopin, Fryderyk - Etudes (12) for piano, Op. 25, CT. 26-37",0.000849
1030,"Boccherini, Luigi - String Quintet For 2 Violins, Viola & 2 Cellos In G Minor, G. 351 (Op. 42?4)",0.000837
1368,The Cambridge Singers & Orchestra (Holiday) - O Little One Sweet,0.000836
837,Teddy Wilson - Easy To Love,0.000829
1226,"Cherubini, Luigi - String Quartet No. 6 In A Minor",0.000823
1111,"Verdi, Giuseppe - Luisa Miller, Opera",0.000813
90,"Antonio Vivaldi (Holiday) - Gloria In D Major, Et In Terra Pax",0.000755
611,"Chopin, Fryderyk - Nocturnes (3) for piano, Op. 15, CT. 111-113",0.000702
2,Jon Schmidt - Solace,0.000698
720,"Faure, Gabriel - Piano Trio In D Minor, Op. 120",0.00069
1114,"Verdi, Giuseppe - Requiem Mass, For Soloists, Chorus & Orchestra (Manzoni Requiem)",0.000689
596,"Boyce, William - Ode For St. Cecilia's Day",0.00068
448,"Pichl, Vaclav - Symphony In C Major, Z21",0.000668
1450,"Mahler, Gustav - Symphony No. 10 In F Sharp Minor (realization By Deryck Cooke)",0.000652
840,Teddy Wilson - Mean To Me,0.000626
1011,"Boccherini, Luigi - Cello Concerto In B Flat Major, G. 482",0.000608
1012,"Boccherini, Luigi - Cello Concerto In C Major, G. 477",0.000569
1038,"Boccherini, Luigi - Symphony In B Flat Major, G. 493 (Op. 21?1)",0.000557
96,Tommy Jarrell - The Drunken Hiccups,0.000554
172,"Rachmaninov, Sergey - Preludes (10) For Piano, Op. 23",0.00055
1694,"Fiorillo, Federigo - Concerto For Violin & Orchestra No 1 In F",0.000549
12,Deuter - Marfa Lights 2,0.000514
921,"Palmgren, Selim - May Night, For Piano",0.000504
80,"Schumann, Robert - String Quartet No. 2 in F major, Op. 41?2",0.000488
1445,"Dittersdorf, Karl Ditters von - Sinfonia In D Major, (""Il Combatiimento Delle Passioni Umani""), Grave D16",0.000486
129,"Rosetti, Antonio - Symphony In D Major, A 12?K 1 No 12",0.000457
632,"Couperin, Francois - Ignitum Eloquium Tuum, Motet Verset For 2 Sopranos, 2 Violins & Continuo (4 Versets D'un Motet)",0.000444
1437,"John Jacob Niles (Holiday) - Jesus, Jesus, Rest Your Head",0.000439
14,Deuter - Marfa Lights 1,0.00042
1652,Robin Guthrie & Harold Budd - Childhood Lost,0.000312
857,Corciolli - Friends (Sky),0.000247
608,"Chopin, Fryderyk - Impromptu for piano in G flat major, Op. 51, CT. 45",0.000246
1036,"Boccherini, Luigi - Symphony In D Minor (""La Casa Del Diavolo""), G. 506 (Op. 12?4)",0.000221
858,Corciolli - Rain,0.000215
78,"Schumann, Robert - Romances (3) for piano, Op. 28",0.000188
1106,"Verdi, Giuseppe - Sacred Pieces (4), For Chorus & Orchestra (Quattro Pezzi Sacri)",0.000182
1029,"Boccherini, Luigi - String Quartet in A major, G. 213 (Op. 39)",0.000171
503,Stars Of The Lid - A Lovesong (For Cubs)+? Part 3,0.000157
1446,"Dittersdorf, Karl Ditters von - Concerto For Viola & Orchestra In F",0.000103
1786,Markus Reuter - A Clue To Reality,0.000017
854,Corciolli - Forest Spirit,0.000011