id,song,jazz
866,The Allman Brothers Band - Little Martha,0.016869
580,Architecture In Helsinki - Spring 2008,0.016833
623,Hank Williams Jr. - Whiskey Bent And Hell Bound,0.016808
1463,Sever Your Ties - Hand In Hand,0.016625
876,The Monkees - I'm A Believer (Mono),0.01661
1752,Meg Hutchinson - Vanishing Points,0.016559
340,"Brand New - Okay I Believe You, But My Tommy Gun Don't",0.016555
845,The Pharcyde - Runnin',0.01655
507,Stars Of The Lid - Even If You're Never Awake,0.016539
302,Tranquility Base - Surrender,0.016495
74,Nice & Smooth - Sometimes I Rhyme Slow,0.016451
999,"Ruben Studdard - Fix it, Jesus (feat. Harvey Watkins Jr.)",0.016449
1516,Furry Lewis - Baby You Don't Want Me,0.016416
745,Ian Van Dahl - Inspiration,0.016403
1556,Sarah McLachlan - Adia,0.016391
906,Loquat - Serial Mess,0.016285
1792,The Dirty Projectors - Since I Opened,0.016273
444,David Wilcox - Language Of The Heart,0.016243
247,Kaskade - Move For Me,0.016228
1860,Nas - The Message,0.016207
889,Dan The Automator - Bang The Ball (Instrumental),0.016143
1623,Iron & Wine - Each Coming Night,0.016113
1408,Liquid Mind - Gently Down,0.016107
1638,Lauryn Hill - Can't Take My Eyes Off Of You,0.016084
1668,Brett Dennen - Ain't No Reason,0.016064
603,Doc & Merle Watson - Gambler's Yodel,0.015968
882,Duran Duran - Come Undone,0.015866
456,Skid Row - 18 And Life,0.015825
1297,Joey Ramone - What A Wonderful World,0.015825
397,Smokie Norful - I Understand,0.015815
1379,Gordon Bok - Sailor's Carol,0.015707
940,Guns N' Roses - Chinese Democracy,0.015618
346,Lisa Loeb (Holiday) - Jingle Bells,0.015613
1324,The Beatles - Within You Without You,0.01558
723,Fugazi - Reprovisional,0.015564
1307,Hilltop Hoods - The Soul Of The Beat,0.015561
1646,Tokyo Police Club - In A Cave,0.015558
1161,Robin Bullock - Rigler's March-Rex's Rambles,0.015548
1757,Huracanes Del Norte - Falsas Ilusiones,0.015546
1144,"Diego El Cigala - Ana, Dolores Y Aurora",0.01552
418,Lorie Line - Faith Of Our Fathers,0.015508
1415,The Rolling Stones - Shake Your Hips,0.0154
1447,DJ Drama & Lil' Wayne - Get 'Em,0.015392
1261,A Teens - S.O.S,0.015371
1665,Grandmaster Flash & The Furious Five - Freedom,0.015351
1272,The Roots - You Got Me,0.01535
804,Ralph Stanley & The Clinch Mountain Boys - Stone Walls And Steel Bars,0.015266
565,Alison Krauss - Don't Follow Me,0.015256
108,Celia Cruz & Tito Puente - La Plena Bomba Me Llama,0.015253
269,Raekwon - Ice Cream,0.015209
36,Ella Fitzgerald - I Concentrate On You,0.014984
1128,Christopher Lawrence - October's Child,0.014983
544,Black Lips - Burried Alive,0.014878
252,Flyleaf - All Around Me,0.014831
1553,Toots & The Maytals - Still Is Still Moving To Me (feat. Willie Nelson),0.014692
196,The Jackson Southernaires - Lead Me,0.014624
707,Al Stewart - Year Of The Cat,0.014622
493,Byron Cage - Breathe,0.014562
199,Sheryl Crow (Holiday) - Run Rudolph Run,0.014524
675,The Commodores - Lady (You Bring Me Up),0.01451
1176,Don Ross - Berkley Springs,0.014494
922,Rev Theory - Hell Yeah,0.014469
20,RJD2 - Get It,0.014229
1830,Wreckless Eric - Whole Wide World,0.014212
784,Adele - Hometown Glory,0.01412
385,Chayanne - Dejaria Todo,0.014117
123,Hooverphonic - 2Wicky,0.014103
1319,Fergie - Big Girls Don't Cry,0.014094
1770,David Grisman & Tony Rice - Grandfather's Clock,0.014084
1467,Passion - All Creatures Of Our God And King,0.014076
1129,Christopher Lawrence - Ride The Light,0.014006
1851,The Del McCoury Band - Dry My Tears And Move On,0.01398
959,Broken Social Scene - Cause = Time,0.013934
1616,Public Enemy - Rebel Without A Pause,0.013892
1354,James Brown - Get Up Offa That Thing  (Ali Dee Remix),0.013877
1554,Toots & The Maytals - Time Tough,0.01386
799,Ralph Stanley & The Clinch Mountain Boys - Calling My Children Home,0.013854
1064,Nitty Gritty Dirt Band - Get Back,0.013762
1356,"James Brown - Hot Pants, PT.1",0.013746
1271,The Roots - Stay Cool,0.013737
1089,AC?DC - Shot Down In Flames,0.013714
946,Guns N' Roses - Sweet Child O' Mine,0.013687
1536,Klute - Now Always Forever,0.013672
75,Laura Pausini - Viveme,0.013651
1734,Lee Ann Womack - I Hope You Dance,0.013481
1660,George Acosta - Save Me (Push Remix),0.0134
647,Serj Tankian - Sky Is Over,0.013374
666,DJ Khaled - We Takin' Over,0.01332
902,Dredg - Sang Real (Live),0.013298
1730,See You Next Tuesday - Forever On Deaf Ears,0.013281
1427,Jr. Walker & The All Stars - What Does It Take,0.013267
1816,Sam Bush - Sailin' Shoes,0.013134
1054,James Cotton - Mighty Long Time,0.013118
223,Gleisberg - Indian Garden,0.013114
795,Carlton Pearson - We've Come This Far By Faith,0.013069
1135,Matthew West - More,0.012976
399,R. Kelly - Half On A Baby,0.012955
643,Dean Martin - Return To Me,0.012769
298,Herman's Hermits - Listen People,0.012667
334,Bonerama - Cabbage Alley,0.012599
424,Scorpions - Don't Stop At The Top,0.01249
1027,"Boccherini, Luigi - String Quartet In E Minor, G. 202 (Op. 32?2)",0.012471
1184,Angelo Debarre Et Ludovic Beier - Passion (En Duo),0.012459
120,Sharon Jones & The Dap-Kings - How Long Do I Have To Wait For You?,0.012393
1218,The Handshake Murders - New Enemy,0.01239
378,"Michael Martin Murphey (Holiday) - Corn, Water And Wood",0.012306
440,Three Days Wait - Beautiful Baby,0.012302
1557,Sarah McLachlan - Hold On (Live),0.01228
286,The Jam - In The City,0.012264
1484,Young Jeezy - Soul Survivor,0.012233
1217,Guitar Shorty - Loosen Up,0.012201
187,Gladys Knight & The Pips - I Heard It Through The Grapevine,0.012191
1846,Rilo Kiley - Breakin' Up,0.012152
1440,"Dittersdorf, Karl Ditters von - Symphony After Ovid's ""Metamorphoses"" No. 1 In C Major (""Die Vier Weltalter"")",0.012139
1697,Alter Bridge - Before Tomorrow Comes,0.01211
1418,The Rolling Stones - Start Me Up,0.0121
1744,Nine Inch Nails - The Only Time,0.012095
55,Eazy-E - Eazy-Er Said Than Dunn,0.012066
1547,Toots & The Maytals - 54-56 Was My Number,0.012039
1506,Juno Reactor - Silver,0.011993
1465,Passion - No One Like You ? David Crowder Band,0.011959
682,Will Smith - Gettin' Jiggy Wit It,0.011884
1766,David Grisman & Tony Rice - Banks Of The Ohio,0.011792
1082,AC?DC - Have A Drink On Me,0.011785
142,"Slim Harpo - Tip On In, Part 1",0.011764
205,J-Dilla - Crushin' [Instrumental],0.011731
1165,John Prine - Everything Is Cool,0.011727
903,Loquat - Change The Station,0.011676
140,Say Anything - Surgically Removing The Tracking Device,0.011674
1844,2Pac (Tupac) - All Eyez On Me,0.011614
469,Soda Stereo - Sueles Dejarme Solo,0.011566
780,Daddy Yankee - Rompe,0.011534
1302,Everton Blender - It's My Time,0.01153
1580,Stephen Kellogg & The Sixers - Maria,0.011511
1634,Rihanna - Hate That I Love You,0.011486
217,Children Of Bodom - Living Dead Beat,0.011465
1711,The Heavenly Music Association - Alain,0.011453
66,Outkast - The Whole World,0.011443
190,Decal - Some Kind Of Random,0.011386
615,Grand Ole Party - Look Out Young Son,0.011339
425,Scorpions - New Generation,0.011231
649,Justin Timberlake - Like I Love You (feat. Clipse),0.011227
1143,Diego El Cigala - Amar Y Vivir,0.011221
923,Augustus Pablo - Black Gunn,0.011203
1194,Guardian - Sister Wisdom,0.011167
806,Hazel Dickens & Alice Gerrard - I Just Got Wise,0.011105
1569,Staind - Outside,0.011064
1517,Furry Lewis - Big Chief Blues,0.011046
1345,The Beatles - You Won't See Me,0.011036
1024,"Boccherini, Luigi - String Quartet In D Major, G. 165 (Op. 8?1)",0.011013
873,The Bronx - False Alarm,0.010983
1116,Jazzy Jeff & The Fresh Prince - Parents Just Don't Understand,0.010939
1045,Blackmore's Night (Holiday) - We Three Kings,0.010936
111,Robert Johnson - Walkin' Blues,0.010925
561,Alison Krauss - Wish I Still Had You,0.010898
1013,"Boccherini, Luigi - Cello Concerto In D Major, G. 476",0.010882
362,Assemblage 23 - Opened,0.010825
461,Worm Is Green - Army Of Them,0.010784
393,Albert King - Can't You See What You're Doing To Me,0.010782
1804,Jim Henry+Brooks Williams - Malted Milk,0.010776
23,RJD2 - Solomon Jones,0.010764
1828,Allure - Rejected,0.010741
699,Entombed - Full Of Hell,0.010662
69,"Outkast - So Fresh, So Clean",0.01066
961,Broken Social Scene - Stars And Sons,0.010639
620,Ben Jelen - Not My Plan,0.010632
87,Christmas Cookies (Holiday) - The Christmas Song,0.010615
980,Steve Earle & Reckless Kelly - Reconsider Me,0.010571
747,Ian Van Dahl - Castles In The Sky,0.010537
1777,Kate Nash - Pumpkin Soup,0.010498
787,Adele - Melt My Heart To Stone,0.010447
1002,Cornel Campbell - Concrete Jungle,0.010438
268,Raekwon - Verbal Intercourse,0.01039
1532,No Age - I Wanna Sleep,0.010291
1464,Jennie Arnau - Float On,0.01027
930,Los Rieleros Del Norte - Fue Mentira,0.010255
1838,Avril Lavigne - Sk8er Boi,0.010183
423,Scorpions - Big City Nights,0.010063
420,Lorie Line - I Surrender All,0.009955
1664,Gnarls Barkley - Smiley Faces [Live On Later With Jools Holland],0.009916
1508,Peter Mulvey - Bloomington,0.009907
788,Dave & Ansel Collins - Nuclear Weapon,0.009897
372,Luis Miguel - Por Debajo De La Mesa,0.009857
756,Kate Rusby - A Rose In April,0.009769
1576,Mike Dowling - Mean Old Frisco,0.009707
655,Trey Anastasio - Come As Melody,0.009635
1648,Tokyo Police Club - Be Good,0.00961
1682,Doc Watson - Down In The Valley To Pray,0.00953
160,"Strauss, Richard - Salome, opera, Op. 54 (TrV 215)",0.009524
1561,Sarah McLachlan - Perfect Girl,0.009477
1346,The Beatles - Love Me Do,0.009471
1263,Plastic Little - Hola Plastique,0.009467
665,DJ Khaled - Out Here Grindin',0.009398
820,!!! (Chk Chk Chk) - All My Heroes Are Wierdos,0.009396
47,Robin Thicke - Lost Without U,0.009384
765,Indigo Girls - Cold Beer And Remote Control,0.009372
905,Loquat - Need Air,0.009361
215,O-Shen - Tropically Fine,0.00934
1164,Reik - Me Duele Amarte,0.009312
758,Unwound - Laugh Track,0.009309
386,Chayanne - Un Siglo Sin Ti,0.0092
11,Deuter - Empty Shore,0.009162
944,Guns N' Roses - Knockin' On Heaven's Door,0.009093
807,C+C Music Factory - Things That Make You Go Hmmmm?..,0.009086
711,The National - Fake Empire,0.009079
681,Mudvayne - Fall Into Sleep,0.009075
466,Soda Stereo - Cuando Pase El Temblor,0.009074
1240,Drive-By Truckers - The Day John Henry Died,0.009053
696,Brother Ali - Forest Whitiker,0.009034
1060,Brian Eno - Stars,0.00903
1457,Del Tha Funkee Homosapien - Mistadobalina,0.008986
1046,Blackmore's Night (Holiday) - Hark The Herald Angels Sing ? Come All Ye Faithful,0.008851
332,Take 6 - Come On,0.008847
586,The Mark Inside - Carousel,0.008806
797,Tomasa La Macanita - Yo Soy De Jerez (Bulerias De Cai),0.008785
256,Fosforito - Nunca Te He Mendtido (Bulerias De Cadiz),0.008667
220,Sevendust - Shine,0.008661
91,Robbie Seay Band - Love Wins,0.008637
1193,Guardian - Power Of Love,0.008632
852,Talib Kweli - Supreme Supreme,0.008566
106,John Renbourn - Trotto ? Saltarello,0.008557
1787,Markus Reuter - Read Aloud In Cold Blood,0.008544
185,Chubby Checker - Limbo Rock,0.008542
86,"JoJo - Too Little, Too Late",0.008508
288,Cedric Im Brooks - Emavungweni,0.008504
1725,The Pogues - The Band Played Waltzing Matilda,0.008476
1386,Foghat - Drivin' Wheel,0.008465
1749,Explosions In The Sky - A Slow Dance,0.00843
1381,Granite & Phunk - Knock You Over,0.008406
1663,Gnarls Barkley - Crazy,0.008379
714,The National - Slow Show,0.008326
1043,Blackmore's Night (Holiday) - Emmanuel,0.008302
1834,Avril Lavigne - Contagious,0.008241
188,Dimmu Borgir - Allegiance,0.008197
1823,Roger - I Want To Be Your Man,0.008172
447,Vengaboys - We Like To Party!,0.008166
1472,Sourvein - Septic Werewolves,0.008123
648,Justin Timberlake - SexyBack,0.008122
790,Gotan Project - El Capitalismo Foraneo,0.008073
1606,Botch - Japan (live),0.008066
1422,Fastball - 'Til I Get It Right,0.008061
505,Stars Of The Lid - Gasfarming,0.008003
1698,Alter Bridge - Buried Alive,0.008001
1015,"Boccherini, Luigi - Cello Concerto In E Flat Major, G. 474",0.007999
768,P.M. Dawn - I'd Die Without You,0.00799
382,Michael Martin Murphey - Tumbling Tumbleweeds,0.007981
1647,Tokyo Police Club - Nature Of The Experiment,0.007971
396,Smokie Norful - Celebrate,0.007925
899,Kidz In The Hall - Dumb*ss Tales,0.007904
52,Beres Hammond? Flourgon - Bounce,0.007814
1216,The Five Blind Boys Of Alabama - Let Me Hear My Mother Pray Again,0.007813
8,Deuter - Yellow Mandala,0.007792
455,Skid Row - Youth Gone Wild,0.007772
750,Tommy Emmanuel - Endless Road,0.007703
1148,Converge - Distance And Meaning,0.007683
802,Ralph Stanley & The Clinch Mountain Boys - I Am Weary,0.007679
1185,Hillsong & Delirious? - I Could Sing Of Your Love Forever,0.007664
725,Fugazi - Merchandise,0.007634
1109,"Verdi, Giuseppe - La Forza Del Destino, Opera",0.007553
1836,Avril Lavigne - Keep Holding On,0.007517
1088,AC?DC - Dirty Deeds Done Dirt Cheap (Live),0.007423
26,Secret Machines - All At Once (It's Not Important),0.007402
670,Jack Jones - Somewhere My Love,0.007363
593,"Boyce, William - Trio Sonata No. 4 In G Minor",0.007356
1839,Kalmah - Withering Away,0.007317
1741,Nine Inch Nails - Kinda I Want To,0.007306
253,Flyleaf - Sorrow,0.007292
388,Willa Ford - I Wanna Be Bad,0.007256
664,DJ Khaled - I'm So Hood,0.007233
1754,Todd Collins (Holiday) - Angels We Have Heard On High,0.00722
125,Deep Purple - Smoke On The Water (Live 1973),0.007204
1278,Whodini - One Love,0.00719
1085,AC?DC - Rock And Roll Ain't Noise Pollution,0.007159
783,Katalyst - Time Bomb,0.007147
710,Krum Bums - Misery,0.007145
229,Trentemoller - Prana,0.007068
547,Loudon Wainwright III - The Swimming Song,0.007041
880,The Monkees - Daydream Believer,0.007029
881,The Monkees - She,0.006945
1666,Grandmaster Flash & The Furious Five - Scorpio,0.006921
1348,The Beatles - Here Comes The Sun ? The Inner Light (Transition) (Love Version),0.006897
179,Tim Bluhm - California Way,0.00688
1407,Liquid Mind - Breathe In Me,0.006873
1405,Liquid Mind - My Silent Knowing,0.006852
1620,Justifide - Escape,0.006833
403,Red - Wasting Time,0.006801
146,Seven Day Jesus - I Will Find You,0.006788
1086,AC?DC - Who Made Who (Live),0.006747
1572,Leona Lewis - Bleeding Love,0.006706
1390,Serena Ryder - Coconut Grove,0.006618
27,Secret Machines - Lightning Blue Eyes,0.006606
628,Moonspell - Sons Of Earth,0.006599
831,Peggy Seeger - O The Wind And Rain,0.006526
636,Behemoth - Slaves Shall Serve,0.006451
828,Port O'Brien - Anchor,0.006403
566,Alison Krauss - When You Say Nothing At All,0.006394
744,Don Carlos - Booming Ball,0.00639
233,Vendredi 13 - Frequency 7,0.006359
943,Guns N' Roses - Don't Cry,0.006355
1756,Huracanes Del Norte - El Perro De Tu Marido,0.006282
314,Dom & Roland - Dance All Night (Calyx remix),0.006235
1107,"Verdi, Giuseppe - Il Trovatore, Opera",0.006155
16,Jerry Douglas?Russ Barenberg?Edgar Meyer - Big Bug Shuffle,0.006102
1439,Hezekiah Jones - Postpone,0.006079
553,Lyle Lovett - Simple Song,0.006074
1706,Natasha Bedingfield - Pocketful Of Sunshine,0.006021
962,Broken Social Scene - KC Accidental,0.005996
578,Jose Zamora & Damian DP - Transatlantic (feat. Paleday),0.00597
1507,Los Checkmates - I Think We're Alone Now,0.005952
329,George Michael - Faith,0.005834
1279,Devil Sold His Soul - Between Two Words,0.005833
1360,Gyptian - My Fadah Seh,0.00581
592,The Mission UK - Love Me To Death,0.005787
239,Empirical Labs - Turtle Beach (Original Mix),0.00575
345,KMFDM - Don't Blow Your Top,0.005739
1095,Kruger Brothers - Up18north,0.005737
201,The Cars - Since You're Gone,0.005719
28,Coles Whalen - The Hand That Gives The Rose,0.005708
1559,Sarah McLachlan - I Love You,0.005684
1269,The Roots - Guns Are Drawn,0.005578
4,Deuter - Nada Himalaya 2,0.005565
1645,Tokyo Police Club - Graves,0.005512
843,The Pharcyde - On The DL,0.005468
492,In Flames - Take This Life,0.005468
1308,Compulsion - Rapejacket,0.005438
213,DJ Muggs Vs GZA - Unstoppable Threats (Instrumental),0.005413
1079,AC?DC - You Shook Me All Night Long,0.005399
320,Hilary Stagg - Land Of Oz,0.005394
394,Albert King - Jam In A-Flat,0.005332
1493,ABORTED - Ingenuity In Genocide,0.005318
502,Fireball Ministry - In The Mourning,0.005305
988,Rogue Wave - Ghost,0.005299
1607,Botch - Liquored Up And Laid,0.005271
1320,Fergie - Glamorous,0.005245
591,Mickey Hart & Zakir Hussain - Tars,0.005202
894,Sonicflood - I Want To Know You (In The Secret),0.005188
1286,Parts & Labor - The Gold We're Digging,0.005159
1594,The Duskfall - Trust Is Overrated,0.005148
576,Paul Oakenfold - Sex 'n' Money,0.005135
1287,The Coup - Wear Clean Draws,0.005124
164,Finbar & Eddie Furey - Curragh Of Kildare,0.005051
775,Azzido Da Bass - Dooms Night,0.005038
1831,Zion - Fantasma,0.005035
1044,Blackmore's Night (Holiday) - Ma-O-Tzur,0.005022
375,Creed - Higher,0.005008
351,The Bird And The Bee - How Deep Is Your Love,0.004992
458,Jars Of Clay (Holiday) - I Heard The Bells On Christmas Day,0.004977
1858,Nas - Nas Is Like,0.004964
680,God-Des - Debate,0.004939
947,At The Gates - Blinded By Fear,0.004932
1090,AC?DC - What Do You Do For Money Honey,0.004868
621,Ben Jelen - Where Do We Go,0.004865
995,Kumbia Altarz - Chiquilla,0.004864
1635,Rihanna - Pon De Replay,0.004849
735,Band Of Horses - No One's Gonna Love You,0.004821
1195,Lismore - Tremolo,0.004733
1571,Staind - Take This,0.004633
1270,The Roots - Love Of My Life (Live),0.004617
1525,Marvin Gaye - How Sweet It Is (To Be Loved By You),0.004585
879,The Monkees - Tomorrow's Gonna Be Another Day,0.004557
530,John Danley - Dust For Sparrows,0.004536
556,The Adverts - Safety In Numbers (Live),0.004485
1535,Klute - I'll Do Anything (You Want Me To),0.004479
1625,Generation J - Jesus Loves Me Medley,0.004451
413,Wumpscut - Wir Warten,0.004402
1739,Nine Inch Nails - Big Man With A Gun,0.004393
1335,The Beatles - All You Need Is Love,0.004386
1639,Lauryn Hill - Doo Wop (That Thing),0.004304
734,Band Of Horses - Is There A Ghost,0.004277
757,Kate Rusby - The Lark,0.004199
473,Yellowman - Build A Roof Over Your Head,0.004186
359,Assemblage 23 - Cocoon,0.004142
1362,Clarence Fountain - I Want To Go,0.004138
1469,Passion - Here I Am To Worship,0.004134
1489,Rissi Palmer - Hold On To Me,0.004124
1856,Nas - Ether,0.004114
920,Dan Crary - Reedie's Blues,0.004057
13,Deuter - Black Velvet Flirt,0.004041
1147,"Raina Rose - Evergreen House, 2nd Floor",0.003985
1624,Iron & Wine - Faded From The Winter,0.003914
1742,"Nine Inch Nails - No, You Don't",0.003908
216,The Warlocks - Gypsy Nightmare,0.003864
1001,Brandi Carlile - Throw It All Away,0.003844
724,Fugazi - Target,0.003813
1152,Converge - You Fail Me,0.003767
1042,Blackmore's Night (Holiday) - Ding Dong Merrily On High,0.003754
527,John Danley - Hickory,0.003748
133,Kasey Chambers - Falling Into You,0.003685
1003,Cornel Campbell - Screwface,0.003664
1275,Laurie Z. - The Mysterious Painter,0.003662
886,Mice Parade - Circle None,0.00362
406,"Morricone, Ennio - Giuseppe Tornatore Suite",0.003573
99,Deepak Chopra & Adam Plack - Valentine To Tagore,0.003557
1790,The Dirty Projectors - On The Beach,0.003548
1266,Paul Siebel - My Town,0.003544
1468,Passion - Awesome Is The Lord Most High,0.003461
198,The Sword - Freya,0.003458
53,Beres Hammond? Flourgon - Feel Like,0.003437
7,Deuter - Earthlight,0.003418
712,The National - Green Gloves,0.003279
1396,LFO (Pop) - Summer Girls,0.003266
10,Deuter - Waves Of Light,0.003235
1163,Corrina Repp - No One's Telling,0.003134
916,Dan Crary - Reuben,0.003134
713,The National - Fake Empire (Live),0.003133
1289,Donnie McClurkin - Church Medley,0.003122
1316,Nachtmystium - Code Negative,0.003112
1274,The Roots - No Alibi,0.00311
702,Chris Bocast - Quantum Entanglement,0.003087
1649,Tokyo Police Club - Juno,0.003059
1627,Tim Hughes - Here I am to Worship,0.003037
402,The Rivieras - Count Every Star,0.003032
867,Kate Havnevik - Sleepless,0.002961
764,Indigo Girls - Blood And Fire,0.002897
1827,Clint Mansell & Kronos Quartet - Lux Aeterna,0.002853
842,Pavement - Baptist Blacktick,0.002708
618,Foo Fighters - No Way Back,0.002696
1815,Sam Bush - Ozzie & Max,0.002656
303,XTC - The Rhythm (Live),0.002645
1268,Rockapella (Holiday) - Home For The Holidays,0.002637
953,The Black Angels - You On The Run,0.002621
1621,Justifide - Pointing Fingers,0.002603
437,Lazy Lester - I'm Gonna Miss You (Like The Devil),0.002568
1081,AC?DC - For Those About To Rock (We Salute You),0.002483
439,Reuben Morgan - Hear Our Praises,0.002464
1483,Young Jeezy - My Hood,0.002454
364,Laurence Juber (Holiday) - Away In A Manger,0.002451
1788,Markus Reuter - The Increase Of Faith,0.002413
1242,Thalia - Me Pones Sexy (I Want You) (feat. Fat Joe),0.002403
846,The Pharcyde - Bullsh*t (Instrumental),0.0024
1078,AC?DC - It's A Long Way To The Top (If You Wanna Rock 'n' Roll),0.002392
709,Krum Bums - Fall,0.002315
782,Katalyst - Dangerous,0.002298
367,Laurence Juber (Holiday) - Prelude & Silent Night,0.002297
1837,Avril Lavigne - Nobody's Home,0.002293
1155,Lindsay Lohan - Rumors,0.002238
1158,Fred McDowell - Write Me A Few Of Your Lines,0.002209
1864,An Albatross - Death Rides A Brown Horse,0.002199
67,Outkast - I'll Call Before I Come (feat. Eco & Gangsta Boo),0.002172
197,The Sword - Celestial Crown,0.002118
426,Scorpions - Still Loving You,0.002057
274,Lucy Kaplansky - Land Of The Living,0.002009
542,Black Lips - Veni Vidi Vici,0.001959
157,Justin Hinds & The Dominoes - Over The River,0.00195
1737,Preston Reed - Love In The Old Country,0.001928
1402,Liquid Mind - In The Stillness,0.001894
98,Retrosic - Desperate Youth,0.001752
872,The Bronx - Cobra Lucha,0.001742
73,Jens Lekman - The Wrong Hands,0.001726
1321,The Beatles - I Feel Fine,0.001709
1641,Lil Scrappy & Trillville - No Problem,0.001689
1667,SubtractiveLAD - My Quadrant,0.001486
573,Jesse Harris - Morning In A Strange City (Cafe),0.001467
446,Lady Saw - I've Got Your Man,0.001466
1633,Rihanna - Don't Stop The Music,0.001392
1482,Young Jeezy - And Then What,0.001359
535,John Hammond - Little Rain Falling,0.001313
438,Reuben Morgan - My Redeemer Lives,0.001286
1406,Liquid Mind - Thought Museum,0.001274
1492,ABORTED - Clinical Colostomy,0.001174
1410,Liquid Mind - Moment Of Grace,0.001123
1729,Charlie Lincoln - Depot Blues,0.001098
1688,Filter - Spent,0.001089
972,Roni Size & Reprazent - Down,0.001057
1631,Rihanna - Shut Up And Drive,0.001051
1230,Ronan Hardiman - Celtic Dream,0.001026
909,John McEuen - Ryan William's Arrival In America,0.001
245,Catherine Maclellan - River Valley Plains,0.000952
1743,Nine Inch Nails - Slipping Away,0.000912
1094,AC?DC - For Those About To Rock,0.000891
1585,Beres Hammond - Who Say (feat. Buju Banton),0.00089
1400,Liquid Mind - My Orchid Spirit,0.000866
1108,"Verdi, Giuseppe - Falstaff, Opera",0.000864
1403,Liquid Mind - Continuity,0.000824
491,In Flames - The Hive,0.000819
1861,Nas - Got Ur Self A...,0.000807
574,Paul Oakenfold - Faster Kill Pussycat,0.000743
738,Band Of Horses - The Funeral,0.000738
1533,No Age - My Life's Alright Without You,0.000717
528,John Danley - Lorianne,0.000705
1849,Charanga La Tapa - Vamono's Pa'l Monte,0.00065
625,Iron Maiden Tribute Band - Run To The Hills,0.000637
1000,Thou - I Was Ignored. And Judged. And Cast Down,0.000625
810,Powder (Holiday) - Christmas Don't be Late (Chipmunk Song),0.00062
366,Laurence Juber (Holiday) - Good King Wenceslaus,0.000545
1597,Vicious Circles - Vicious Circles (Ryan Blair Mix),0.000538
503,Stars Of The Lid - A Lovesong (For Cubs)+? Part 3,0.000523
653,Dan Deacon - Wooody Woodpecker,0.000453
1372,Finger Eleven - Stay And Drown,0.000404
1656,Rose Cousins - One Love,0.000373
202,Will Ackerman - If You Look,0.000264
460,Various Artists? Songs Of December - Hailee's Moment,0.000234
1755,Todd Collins (Holiday) - Hailee's Moment,0.000234
365,Laurence Juber (Holiday) - God Rest Ye Merry Gentlemen,0.000228
474,Yellowman - Hold On To Your Woman,0.000172
624,Loscil - Kursk,0.000143
1409,Liquid Mind - I Am Willing,0.000125
933,"Breather Resist - Long Nights, Short Fuses",0.000096
1058,Brian Eno - Neroli,0.000001